interval_start_utc,interval_end_utc,visibility_miles,hours,state
2025-09-14T09:55:00Z,2025-09-14T10:32:00Z,10.0,0.6166666666666667,both_options
2025-09-14T10:32:00Z,2025-09-14T10:47:00Z,9.0,0.25,both_options
2025-09-14T10:47:00Z,2025-09-14T10:55:00Z,7.0,0.13333333333333333,both_options
2025-09-14T10:55:00Z,2025-09-14T11:04:00Z,4.0,0.15,both_options
2025-09-14T11:04:00Z,2025-09-14T11:16:00Z,2.0,0.2,both_options
2025-09-14T11:16:00Z,2025-09-14T11:23:00Z,4.0,0.11666666666666667,both_options
2025-09-14T11:23:00Z,2025-09-14T11:30:00Z,3.0,0.11666666666666667,both_options
2025-09-14T11:30:00Z,2025-09-14T11:42:00Z,3.0,0.2,both_options
2025-09-14T11:42:00Z,2025-09-14T11:53:00Z,4.0,0.18333333333333332,both_options
2025-09-14T11:53:00Z,2025-09-14T11:55:00Z,3.0,0.03333333333333333,both_options
2025-09-14T11:55:00Z,2025-09-14T12:19:00Z,3.0,0.4,both_options
2025-09-14T12:19:00Z,2025-09-14T12:49:00Z,2.5,0.5,both_options
2025-09-14T12:49:00Z,2025-09-14T12:55:00Z,3.0,0.1,both_options
2025-09-14T12:55:00Z,2025-09-14T13:20:00Z,3.0,0.4166666666666667,both_options
2025-09-14T13:20:00Z,2025-09-14T13:55:00Z,8.0,0.5833333333333334,both_options
2025-09-14T13:55:00Z,2025-09-14T14:10:00Z,5.0,0.25,both_options
2025-09-14T14:10:00Z,2025-09-14T14:17:00Z,9.0,0.11666666666666667,both_options
2025-09-14T14:17:00Z,2025-09-14T14:53:00Z,9.0,0.6,both_options
2025-09-14T14:53:00Z,2025-09-14T14:55:00Z,7.0,0.03333333333333333,both_options
2025-09-14T14:55:00Z,2025-09-14T15:55:00Z,7.0,1.0,both_options
2025-09-14T15:55:00Z,2025-09-14T16:55:00Z,7.0,1.0,both_options
2025-09-14T16:55:00Z,2025-09-14T17:55:00Z,8.0,1.0,both_options
2025-09-14T17:55:00Z,2025-09-14T18:03:00Z,9.0,0.13333333333333333,both_options
2025-09-14T18:03:00Z,2025-09-14T18:11:00Z,9.0,0.13333333333333333,both_options
2025-09-14T18:11:00Z,2025-09-14T18:22:00Z,9.0,0.18333333333333332,both_options
2025-09-14T18:22:00Z,2025-09-14T18:55:00Z,9.0,0.55,both_options
2025-09-14T18:55:00Z,2025-09-14T19:55:00Z,9.0,1.0,both_options
2025-09-14T19:55:00Z,2025-09-14T20:28:00Z,9.0,0.55,both_options
2025-09-14T20:28:00Z,2025-09-14T20:39:00Z,9.0,0.18333333333333332,both_options
2025-09-14T20:39:00Z,2025-09-14T20:55:00Z,10.0,0.26666666666666666,both_options
2025-09-14T20:55:00Z,2025-09-14T21:55:00Z,10.0,1.0,both_options
2025-09-14T21:55:00Z,2025-09-14T22:52:00Z,10.0,0.95,both_options
2025-09-14T22:52:00Z,2025-09-14T22:55:00Z,10.0,0.05,both_options
2025-09-14T22:55:00Z,2025-09-14T23:05:00Z,10.0,0.16666666666666666,both_options
2025-09-14T23:05:00Z,2025-09-14T23:14:00Z,10.0,0.15,both_options
2025-09-14T23:14:00Z,2025-09-14T23:55:00Z,10.0,0.6833333333333333,both_options
2025-09-14T23:55:00Z,2025-09-15T00:55:00Z,10.0,1.0,both_options
2025-09-15T00:55:00Z,2025-09-15T01:24:00Z,9.0,0.48333333333333334,both_options
2025-09-15T01:24:00Z,2025-09-15T01:55:00Z,9.0,0.5166666666666667,both_options
2025-09-15T01:55:00Z,2025-09-15T02:55:00Z,9.0,1.0,both_options
2025-09-15T02:55:00Z,2025-09-15T03:55:00Z,9.0,1.0,both_options
2025-09-15T03:55:00Z,2025-09-15T04:55:00Z,9.0,1.0,both_options
2025-09-15T04:55:00Z,2025-09-15T05:55:00Z,9.0,1.0,both_options
2025-09-15T05:55:00Z,2025-09-15T06:55:00Z,8.0,1.0,both_options
2025-09-15T06:55:00Z,2025-09-15T07:55:00Z,9.0,1.0,both_options
2025-09-15T07:55:00Z,2025-09-15T08:55:00Z,9.0,1.0,both_options
2025-09-15T08:55:00Z,2025-09-15T09:55:00Z,8.0,1.0,both_options
2025-09-15T09:55:00Z,2025-09-15T10:55:00Z,10.0,1.0,both_options
2025-09-15T10:55:00Z,2025-09-15T11:12:00Z,9.0,0.2833333333333333,both_options
2025-09-15T11:12:00Z,2025-09-15T11:55:00Z,10.0,0.7166666666666667,both_options
2025-09-15T11:55:00Z,2025-09-15T12:06:00Z,10.0,0.18333333333333332,both_options
2025-09-15T12:06:00Z,2025-09-15T12:30:00Z,10.0,0.4,both_options
2025-09-15T12:30:00Z,2025-09-15T12:55:00Z,10.0,0.4166666666666667,both_options
2025-09-15T12:55:00Z,2025-09-15T13:55:00Z,10.0,1.0,both_options
2025-09-15T13:55:00Z,2025-09-15T14:19:00Z,8.0,0.4,both_options
2025-09-15T14:19:00Z,2025-09-15T14:55:00Z,8.0,0.6,both_options
2025-09-15T14:55:00Z,2025-09-15T15:24:00Z,9.0,0.48333333333333334,both_options
2025-09-15T15:24:00Z,2025-09-15T15:55:00Z,8.0,0.5166666666666667,both_options
2025-09-15T15:55:00Z,2025-09-15T16:55:00Z,9.0,1.0,both_options
2025-09-15T16:55:00Z,2025-09-15T17:55:00Z,10.0,1.0,both_options
2025-09-15T17:55:00Z,2025-09-15T18:55:00Z,10.0,1.0,both_options
2025-09-15T18:55:00Z,2025-09-15T19:55:00Z,10.0,1.0,both_options
2025-09-15T19:55:00Z,2025-09-15T20:55:00Z,10.0,1.0,both_options
2025-09-15T20:55:00Z,2025-09-15T21:55:00Z,10.0,1.0,both_options
2025-09-15T21:55:00Z,2025-09-15T22:55:00Z,10.0,1.0,both_options
2025-09-15T22:55:00Z,2025-09-15T23:55:00Z,10.0,1.0,both_options
2025-09-15T23:55:00Z,2025-09-16T00:55:00Z,10.0,1.0,both_options
2025-09-16T00:55:00Z,2025-09-16T01:55:00Z,10.0,1.0,both_options
2025-09-16T01:55:00Z,2025-09-16T02:55:00Z,10.0,1.0,both_options
2025-09-16T02:55:00Z,2025-09-16T03:55:00Z,10.0,1.0,both_options
2025-09-16T03:55:00Z,2025-09-16T04:55:00Z,10.0,1.0,both_options
2025-09-16T04:55:00Z,2025-09-16T05:55:00Z,10.0,1.0,both_options
2025-09-16T05:55:00Z,2025-09-16T06:55:00Z,10.0,1.0,both_options
2025-09-16T06:55:00Z,2025-09-16T07:55:00Z,10.0,1.0,both_options
2025-09-16T07:55:00Z,2025-09-16T08:55:00Z,10.0,1.0,both_options
2025-09-16T08:55:00Z,2025-09-16T09:55:00Z,10.0,1.0,both_options
2025-09-16T09:55:00Z,2025-09-16T10:55:00Z,10.0,1.0,both_options
2025-09-16T10:55:00Z,2025-09-16T11:55:00Z,10.0,1.0,both_options
2025-09-16T11:55:00Z,2025-09-16T12:55:00Z,10.0,1.0,both_options
2025-09-16T12:55:00Z,2025-09-16T13:55:00Z,10.0,1.0,both_options
2025-09-16T13:55:00Z,2025-09-16T14:55:00Z,10.0,1.0,both_options
2025-09-16T14:55:00Z,2025-09-16T15:55:00Z,10.0,1.0,both_options
2025-09-16T15:55:00Z,2025-09-16T16:55:00Z,10.0,1.0,both_options
2025-09-16T16:55:00Z,2025-09-16T17:55:00Z,10.0,1.0,both_options
2025-09-16T17:55:00Z,2025-09-16T18:55:00Z,10.0,1.0,both_options
2025-09-16T18:55:00Z,2025-09-16T19:55:00Z,10.0,1.0,both_options
2025-09-16T19:55:00Z,2025-09-16T20:55:00Z,10.0,1.0,both_options
2025-09-16T20:55:00Z,2025-09-16T21:55:00Z,10.0,1.0,both_options
2025-09-16T21:55:00Z,2025-09-16T22:55:00Z,10.0,1.0,both_options
2025-09-16T22:55:00Z,2025-09-16T23:55:00Z,10.0,1.0,both_options
2025-09-16T23:55:00Z,2025-09-17T00:55:00Z,10.0,1.0,both_options
2025-09-17T00:55:00Z,2025-09-17T01:55:00Z,10.0,1.0,both_options
2025-09-17T01:55:00Z,2025-09-17T02:55:00Z,10.0,1.0,both_options
2025-09-17T02:55:00Z,2025-09-17T03:55:00Z,10.0,1.0,both_options
2025-09-17T03:55:00Z,2025-09-17T04:55:00Z,10.0,1.0,both_options
2025-09-17T04:55:00Z,2025-09-17T05:55:00Z,10.0,1.0,both_options
2025-09-17T05:55:00Z,2025-09-17T06:03:00Z,9.0,0.13333333333333333,both_options
2025-09-17T06:03:00Z,2025-09-17T06:18:00Z,9.0,0.25,both_options
2025-09-17T06:18:00Z,2025-09-17T06:55:00Z,9.0,0.6166666666666667,both_options
2025-09-17T06:55:00Z,2025-09-17T07:09:00Z,6.0,0.23333333333333334,both_options
2025-09-17T07:09:00Z,2025-09-17T07:55:00Z,7.0,0.7666666666666667,both_options
2025-09-17T07:55:00Z,2025-09-17T08:20:00Z,6.0,0.4166666666666667,both_options
2025-09-17T08:20:00Z,2025-09-17T08:55:00Z,8.0,0.5833333333333334,both_options
2025-09-17T08:55:00Z,2025-09-17T09:16:00Z,9.0,0.35,both_options
2025-09-17T09:16:00Z,2025-09-17T09:55:00Z,8.0,0.65,both_options
2025-09-17T09:55:00Z,2025-09-17T10:55:00Z,9.0,1.0,both_options
2025-09-17T10:55:00Z,2025-09-17T11:51:00Z,9.0,0.9333333333333333,both_options
2025-09-17T11:51:00Z,2025-09-17T11:55:00Z,9.0,0.06666666666666667,both_options
2025-09-17T11:55:00Z,2025-09-17T12:28:00Z,9.0,0.55,both_options
2025-09-17T12:28:00Z,2025-09-17T12:55:00Z,9.0,0.45,both_options
2025-09-17T12:55:00Z,2025-09-17T13:42:00Z,9.0,0.7833333333333333,both_options
2025-09-17T13:42:00Z,2025-09-17T13:55:00Z,9.0,0.21666666666666667,both_options
2025-09-17T13:55:00Z,2025-09-17T14:55:00Z,9.0,1.0,both_options
2025-09-17T14:55:00Z,2025-09-17T15:55:00Z,7.0,1.0,both_options
2025-09-17T15:55:00Z,2025-09-17T16:55:00Z,8.0,1.0,both_options
2025-09-17T16:55:00Z,2025-09-17T17:55:00Z,9.0,1.0,both_options
2025-09-17T17:55:00Z,2025-09-17T18:23:00Z,10.0,0.4666666666666667,both_options
2025-09-17T18:23:00Z,2025-09-17T18:32:00Z,8.0,0.15,both_options
2025-09-17T18:32:00Z,2025-09-17T18:55:00Z,8.0,0.38333333333333336,both_options
2025-09-17T18:55:00Z,2025-09-17T19:48:00Z,8.0,0.8833333333333333,both_options
2025-09-17T19:48:00Z,2025-09-17T19:55:00Z,9.0,0.11666666666666667,both_options
2025-09-17T19:55:00Z,2025-09-17T20:55:00Z,9.0,1.0,both_options
2025-09-17T20:55:00Z,2025-09-17T21:55:00Z,9.0,1.0,both_options
2025-09-17T21:55:00Z,2025-09-17T22:14:00Z,9.0,0.31666666666666665,both_options
2025-09-17T22:14:00Z,2025-09-17T22:26:00Z,9.0,0.2,both_options
2025-09-17T22:26:00Z,2025-09-17T22:55:00Z,8.0,0.48333333333333334,both_options
2025-09-17T22:55:00Z,2025-09-17T23:42:00Z,6.0,0.7833333333333333,both_options
2025-09-17T23:42:00Z,2025-09-17T23:50:00Z,8.0,0.13333333333333333,both_options
2025-09-17T23:50:00Z,2025-09-17T23:55:00Z,9.0,0.08333333333333333,both_options
2025-09-17T23:55:00Z,2025-09-18T00:00:00Z,9.0,0.08333333333333333,both_options
2025-09-18T00:00:00Z,2025-09-18T00:10:00Z,9.0,0.16666666666666666,both_options
2025-09-18T00:10:00Z,2025-09-18T00:55:00Z,9.0,0.75,both_options
2025-09-18T00:55:00Z,2025-09-18T01:28:00Z,10.0,0.55,both_options
2025-09-18T01:28:00Z,2025-09-18T01:42:00Z,10.0,0.23333333333333334,both_options
2025-09-18T01:42:00Z,2025-09-18T01:55:00Z,10.0,0.21666666666666667,both_options
2025-09-18T01:55:00Z,2025-09-18T02:55:00Z,9.0,1.0,both_options
2025-09-18T02:55:00Z,2025-09-18T03:55:00Z,10.0,1.0,both_options
2025-09-18T03:55:00Z,2025-09-18T04:55:00Z,10.0,1.0,both_options
2025-09-18T04:55:00Z,2025-09-18T05:55:00Z,9.0,1.0,both_options
2025-09-18T05:55:00Z,2025-09-18T06:55:00Z,9.0,1.0,both_options
2025-09-18T06:55:00Z,2025-09-18T07:55:00Z,9.0,1.0,both_options
2025-09-18T07:55:00Z,2025-09-18T08:55:00Z,8.0,1.0,both_options
2025-09-18T08:55:00Z,2025-09-18T09:55:00Z,8.0,1.0,both_options
2025-09-18T09:55:00Z,2025-09-18T10:55:00Z,8.0,1.0,both_options
2025-09-18T10:55:00Z,2025-09-18T11:55:00Z,8.0,1.0,both_options
2025-09-18T11:55:00Z,2025-09-18T12:55:00Z,8.0,1.0,both_options
2025-09-18T12:55:00Z,2025-09-18T13:55:00Z,7.0,1.0,both_options
2025-09-18T13:55:00Z,2025-09-18T14:55:00Z,7.0,1.0,both_options
2025-09-18T14:55:00Z,2025-09-18T15:18:00Z,6.0,0.38333333333333336,both_options
2025-09-18T15:18:00Z,2025-09-18T15:50:00Z,7.0,0.5333333333333333,both_options
2025-09-18T15:50:00Z,2025-09-18T15:55:00Z,7.0,0.08333333333333333,both_options
2025-09-18T15:55:00Z,2025-09-18T16:48:00Z,7.0,0.8833333333333333,both_options
2025-09-18T16:48:00Z,2025-09-18T16:55:00Z,7.0,0.11666666666666667,both_options
2025-09-18T16:55:00Z,2025-09-18T17:55:00Z,7.0,1.0,both_options
2025-09-18T17:55:00Z,2025-09-18T18:23:00Z,6.0,0.4666666666666667,both_options
2025-09-18T18:23:00Z,2025-09-18T18:55:00Z,7.0,0.5333333333333333,both_options
2025-09-18T18:55:00Z,2025-09-18T19:55:00Z,7.0,1.0,both_options
2025-09-18T19:55:00Z,2025-09-18T20:55:00Z,7.0,1.0,both_options
2025-09-18T20:55:00Z,2025-09-18T21:55:00Z,8.0,1.0,both_options
2025-09-18T21:55:00Z,2025-09-18T22:55:00Z,9.0,1.0,both_options
2025-09-18T22:55:00Z,2025-09-18T23:55:00Z,8.0,1.0,both_options
2025-09-18T23:55:00Z,2025-09-19T00:55:00Z,9.0,1.0,both_options
2025-09-19T00:55:00Z,2025-09-19T01:55:00Z,9.0,1.0,both_options
2025-09-19T01:55:00Z,2025-09-19T02:55:00Z,9.0,1.0,both_options
2025-09-19T02:55:00Z,2025-09-19T03:55:00Z,10.0,1.0,both_options
2025-09-19T03:55:00Z,2025-09-19T04:55:00Z,10.0,1.0,both_options
2025-09-19T04:55:00Z,2025-09-19T05:55:00Z,9.0,1.0,both_options
2025-09-19T05:55:00Z,2025-09-19T06:55:00Z,9.0,1.0,both_options
2025-09-19T06:55:00Z,2025-09-19T07:55:00Z,9.0,1.0,both_options
2025-09-19T07:55:00Z,2025-09-19T08:09:00Z,8.0,0.23333333333333334,both_options
2025-09-19T08:09:00Z,2025-09-19T08:55:00Z,9.0,0.7666666666666667,both_options
2025-09-19T08:55:00Z,2025-09-19T09:05:00Z,9.0,0.16666666666666666,both_options
2025-09-19T09:05:00Z,2025-09-19T09:28:00Z,9.0,0.38333333333333336,both_options
2025-09-19T09:28:00Z,2025-09-19T09:55:00Z,9.0,0.45,both_options
2025-09-19T09:55:00Z,2025-09-19T10:17:00Z,9.0,0.36666666666666664,both_options
2025-09-19T10:17:00Z,2025-09-19T10:55:00Z,9.0,0.6333333333333333,both_options
2025-09-19T10:55:00Z,2025-09-19T11:55:00Z,8.0,1.0,both_options
2025-09-19T11:55:00Z,2025-09-19T12:00:00Z,2.0,0.08333333333333333,both_options
2025-09-19T12:00:00Z,2025-09-19T12:13:00Z,1.25,0.21666666666666667,both_options
2025-09-19T12:13:00Z,2025-09-19T12:23:00Z,0.5,0.16666666666666666,neither_option
2025-09-19T12:23:00Z,2025-09-19T12:55:00Z,0.25,0.5333333333333333,neither_option
2025-09-19T12:55:00Z,2025-09-19T13:55:00Z,0.25,1.0,neither_option
2025-09-19T13:55:00Z,2025-09-19T14:24:00Z,0.25,0.48333333333333334,neither_option
2025-09-19T14:24:00Z,2025-09-19T14:55:00Z,0.25,0.5166666666666667,neither_option
2025-09-19T14:55:00Z,2025-09-19T15:14:00Z,0.25,0.31666666666666665,neither_option
2025-09-19T15:14:00Z,2025-09-19T15:21:00Z,0.25,0.11666666666666667,neither_option
2025-09-19T15:21:00Z,2025-09-19T15:32:00Z,1.0,0.18333333333333332,both_options
2025-09-19T15:32:00Z,2025-09-19T15:55:00Z,0.25,0.38333333333333336,neither_option
2025-09-19T15:55:00Z,2025-09-19T16:31:00Z,0.25,0.6,neither_option
2025-09-19T16:31:00Z,2025-09-19T16:38:00Z,0.25,0.11666666666666667,neither_option
2025-09-19T16:38:00Z,2025-09-19T16:45:00Z,0.25,0.11666666666666667,neither_option
2025-09-19T16:45:00Z,2025-09-19T16:53:00Z,0.25,0.13333333333333333,neither_option
2025-09-19T16:53:00Z,2025-09-19T16:55:00Z,0.25,0.03333333333333333,neither_option
2025-09-19T16:55:00Z,2025-09-19T17:06:00Z,0.25,0.18333333333333332,neither_option
2025-09-19T17:06:00Z,2025-09-19T17:17:00Z,1.0,0.18333333333333332,both_options
2025-09-19T17:17:00Z,2025-09-19T17:24:00Z,2.0,0.11666666666666667,both_options
2025-09-19T17:24:00Z,2025-09-19T17:55:00Z,3.0,0.5166666666666667,both_options
2025-09-19T17:55:00Z,2025-09-19T18:55:00Z,9.0,1.0,both_options
2025-09-19T18:55:00Z,2025-09-19T19:55:00Z,10.0,1.0,both_options
2025-09-19T19:55:00Z,2025-09-19T20:55:00Z,10.0,1.0,both_options
2025-09-19T20:55:00Z,2025-09-19T21:55:00Z,10.0,1.0,both_options
2025-09-19T21:55:00Z,2025-09-19T22:55:00Z,10.0,1.0,both_options
2025-09-19T22:55:00Z,2025-09-19T23:55:00Z,10.0,1.0,both_options
2025-09-19T23:55:00Z,2025-09-20T00:55:00Z,10.0,1.0,both_options
2025-09-20T00:55:00Z,2025-09-20T01:55:00Z,10.0,1.0,both_options
2025-09-20T01:55:00Z,2025-09-20T02:55:00Z,10.0,1.0,both_options
2025-09-20T02:55:00Z,2025-09-20T03:55:00Z,10.0,1.0,both_options
2025-09-20T03:55:00Z,2025-09-20T04:35:00Z,10.0,0.6666666666666666,both_options
2025-09-20T04:35:00Z,2025-09-20T04:55:00Z,10.0,0.3333333333333333,both_options
2025-09-20T04:55:00Z,2025-09-20T05:55:00Z,10.0,1.0,both_options
2025-09-20T05:55:00Z,2025-09-20T06:55:00Z,10.0,1.0,both_options
2025-09-20T06:55:00Z,2025-09-20T07:55:00Z,9.0,1.0,both_options
2025-09-20T07:55:00Z,2025-09-20T08:16:00Z,8.0,0.35,both_options
2025-09-20T08:16:00Z,2025-09-20T08:55:00Z,8.0,0.65,both_options
2025-09-20T08:55:00Z,2025-09-20T09:55:00Z,8.0,1.0,both_options
2025-09-20T09:55:00Z,2025-09-20T10:55:00Z,7.0,1.0,both_options
2025-09-20T10:55:00Z,2025-09-20T11:55:00Z,9.0,1.0,both_options
2025-09-20T11:55:00Z,2025-09-20T12:55:00Z,10.0,1.0,both_options
2025-09-20T12:55:00Z,2025-09-20T13:55:00Z,10.0,1.0,both_options
2025-09-20T13:55:00Z,2025-09-20T14:55:00Z,9.0,1.0,both_options
2025-09-20T14:55:00Z,2025-09-20T15:55:00Z,5.0,1.0,both_options
2025-09-20T15:55:00Z,2025-09-20T16:55:00Z,7.0,1.0,both_options
2025-09-20T16:55:00Z,2025-09-20T17:55:00Z,4.0,1.0,both_options
2025-09-20T17:55:00Z,2025-09-20T18:11:00Z,4.0,0.26666666666666666,both_options
2025-09-20T18:11:00Z,2025-09-20T18:55:00Z,8.0,0.7333333333333333,both_options
2025-09-20T18:55:00Z,2025-09-20T19:48:00Z,5.0,0.8833333333333333,both_options
2025-09-20T19:48:00Z,2025-09-20T19:55:00Z,2.5,0.11666666666666667,both_options
2025-09-20T19:55:00Z,2025-09-20T20:06:00Z,2.5,0.18333333333333332,both_options
2025-09-20T20:06:00Z,2025-09-20T20:13:00Z,2.5,0.11666666666666667,both_options
2025-09-20T20:13:00Z,2025-09-20T20:27:00Z,4.0,0.23333333333333334,both_options
2025-09-20T20:27:00Z,2025-09-20T20:55:00Z,7.0,0.4666666666666667,both_options
2025-09-20T20:55:00Z,2025-09-20T21:55:00Z,8.0,1.0,both_options
2025-09-20T21:55:00Z,2025-09-20T22:55:00Z,9.0,1.0,both_options
2025-09-20T22:55:00Z,2025-09-20T23:47:00Z,9.0,0.8666666666666667,both_options
2025-09-20T23:47:00Z,2025-09-20T23:55:00Z,9.0,0.13333333333333333,both_options
2025-09-20T23:55:00Z,2025-09-21T00:55:00Z,9.0,1.0,both_options
2025-09-21T00:55:00Z,2025-09-21T01:13:00Z,8.0,0.3,both_options
2025-09-21T01:13:00Z,2025-09-21T01:34:00Z,8.0,0.35,both_options
2025-09-21T01:34:00Z,2025-09-21T01:55:00Z,8.0,0.35,both_options
2025-09-21T01:55:00Z,2025-09-21T02:55:00Z,7.0,1.0,both_options
2025-09-21T02:55:00Z,2025-09-21T03:55:00Z,8.0,1.0,both_options
2025-09-21T03:55:00Z,2025-09-21T04:33:00Z,7.0,0.6333333333333333,both_options
2025-09-21T04:33:00Z,2025-09-21T04:45:00Z,8.0,0.2,both_options
2025-09-21T04:45:00Z,2025-09-21T04:55:00Z,8.0,0.16666666666666666,both_options
2025-09-21T04:55:00Z,2025-09-21T05:34:00Z,8.0,0.65,both_options
2025-09-21T05:34:00Z,2025-09-21T05:55:00Z,8.0,0.35,both_options
2025-09-21T05:55:00Z,2025-09-21T06:55:00Z,8.0,1.0,both_options
2025-09-21T06:55:00Z,2025-09-21T07:55:00Z,7.0,1.0,both_options
2025-09-21T07:55:00Z,2025-09-21T08:55:00Z,8.0,1.0,both_options
2025-09-21T08:55:00Z,2025-09-21T09:55:00Z,6.0,1.0,both_options
2025-09-21T09:55:00Z,2025-09-21T10:34:00Z,5.0,0.65,both_options
2025-09-21T10:34:00Z,2025-09-21T10:55:00Z,3.0,0.35,both_options
2025-09-21T10:55:00Z,2025-09-21T11:03:00Z,2.5,0.13333333333333333,both_options
2025-09-21T11:03:00Z,2025-09-21T11:09:00Z,2.5,0.1,both_options
2025-09-21T11:09:00Z,2025-09-21T11:40:00Z,3.0,0.5166666666666667,both_options
2025-09-21T11:40:00Z,2025-09-21T11:49:00Z,2.0,0.15,both_options
2025-09-21T11:49:00Z,2025-09-21T11:55:00Z,3.0,0.1,both_options
2025-09-21T11:55:00Z,2025-09-21T12:02:00Z,4.0,0.11666666666666667,both_options
2025-09-21T12:02:00Z,2025-09-21T12:33:00Z,5.0,0.5166666666666667,both_options
2025-09-21T12:33:00Z,2025-09-21T12:42:00Z,2.0,0.15,both_options
2025-09-21T12:42:00Z,2025-09-21T12:55:00Z,3.0,0.21666666666666667,both_options
2025-09-21T12:55:00Z,2025-09-21T13:33:00Z,4.0,0.6333333333333333,both_options
2025-09-21T13:33:00Z,2025-09-21T13:55:00Z,7.0,0.36666666666666664,both_options
2025-09-21T13:55:00Z,2025-09-21T14:35:00Z,7.0,0.6666666666666666,both_options
2025-09-21T14:35:00Z,2025-09-21T14:44:00Z,6.0,0.15,both_options
2025-09-21T14:44:00Z,2025-09-21T14:55:00Z,6.0,0.18333333333333332,both_options
2025-09-21T14:55:00Z,2025-09-21T15:55:00Z,5.0,1.0,both_options
2025-09-21T15:55:00Z,2025-09-21T16:19:00Z,6.0,0.4,both_options
2025-09-21T16:19:00Z,2025-09-21T16:30:00Z,6.0,0.18333333333333332,both_options
2025-09-21T16:30:00Z,2025-09-21T16:55:00Z,6.0,0.4166666666666667,both_options
2025-09-21T16:55:00Z,2025-09-21T17:11:00Z,7.0,0.26666666666666666,both_options
2025-09-21T17:11:00Z,2025-09-21T17:38:00Z,7.0,0.45,both_options
2025-09-21T17:38:00Z,2025-09-21T17:55:00Z,7.0,0.2833333333333333,both_options
2025-09-21T17:55:00Z,2025-09-21T18:29:00Z,7.0,0.5666666666666667,both_options
2025-09-21T18:29:00Z,2025-09-21T18:55:00Z,7.0,0.43333333333333335,both_options
2025-09-21T18:55:00Z,2025-09-21T19:55:00Z,7.0,1.0,both_options
2025-09-21T19:55:00Z,2025-09-21T20:29:00Z,7.0,0.5666666666666667,both_options
2025-09-21T20:29:00Z,2025-09-21T20:55:00Z,7.0,0.43333333333333335,both_options
2025-09-21T20:55:00Z,2025-09-21T21:27:00Z,8.0,0.5333333333333333,both_options
2025-09-21T21:27:00Z,2025-09-21T21:55:00Z,8.0,0.4666666666666667,both_options
2025-09-21T21:55:00Z,2025-09-21T22:09:00Z,8.0,0.23333333333333334,both_options
2025-09-21T22:09:00Z,2025-09-21T22:55:00Z,8.0,0.7666666666666667,both_options
2025-09-21T22:55:00Z,2025-09-21T23:55:00Z,8.0,1.0,both_options
2025-09-21T23:55:00Z,2025-09-22T00:55:00Z,8.0,1.0,both_options
2025-09-22T00:55:00Z,2025-09-22T01:55:00Z,8.0,1.0,both_options
2025-09-22T01:55:00Z,2025-09-22T02:55:00Z,7.0,1.0,both_options
2025-09-22T02:55:00Z,2025-09-22T03:55:00Z,8.0,1.0,both_options
2025-09-22T03:55:00Z,2025-09-22T04:55:00Z,7.0,1.0,both_options
2025-09-22T04:55:00Z,2025-09-22T05:53:00Z,7.0,0.9666666666666667,both_options
2025-09-22T05:53:00Z,2025-09-22T05:55:00Z,7.0,0.03333333333333333,both_options
2025-09-22T05:55:00Z,2025-09-22T06:18:00Z,7.0,0.38333333333333336,both_options
2025-09-22T06:18:00Z,2025-09-22T06:55:00Z,7.0,0.6166666666666667,both_options
2025-09-22T06:55:00Z,2025-09-22T07:55:00Z,8.0,1.0,both_options
2025-09-22T07:55:00Z,2025-09-22T08:48:00Z,9.0,0.8833333333333333,both_options
2025-09-22T08:48:00Z,2025-09-22T08:55:00Z,2.5,0.11666666666666667,both_options
2025-09-22T08:55:00Z,2025-09-22T09:02:00Z,2.5,0.11666666666666667,both_options
2025-09-22T09:02:00Z,2025-09-22T09:55:00Z,8.0,0.8833333333333333,both_options
2025-09-22T09:55:00Z,2025-09-22T10:27:00Z,8.0,0.5333333333333333,both_options
2025-09-22T10:27:00Z,2025-09-22T10:31:00Z,1.5,0.06666666666666667,both_options
2025-09-22T10:31:00Z,2025-09-22T10:37:00Z,1.25,0.1,both_options
2025-09-22T10:37:00Z,2025-09-22T10:45:00Z,2.0,0.13333333333333333,both_options
2025-09-22T10:45:00Z,2025-09-22T10:55:00Z,8.0,0.16666666666666666,both_options
2025-09-22T10:55:00Z,2025-09-22T11:12:00Z,8.0,0.2833333333333333,both_options
2025-09-22T11:12:00Z,2025-09-22T11:35:00Z,9.0,0.38333333333333336,both_options
2025-09-22T11:35:00Z,2025-09-22T11:42:00Z,1.75,0.11666666666666667,both_options
2025-09-22T11:42:00Z,2025-09-22T11:55:00Z,0.75,0.21666666666666667,lower_only
2025-09-22T11:55:00Z,2025-09-22T12:55:00Z,0.25,1.0,neither_option
2025-09-22T12:55:00Z,2025-09-22T13:06:00Z,0.25,0.18333333333333332,neither_option
2025-09-22T13:06:00Z,2025-09-22T13:17:00Z,0.5,0.18333333333333332,neither_option
2025-09-22T13:17:00Z,2025-09-22T13:26:00Z,0.25,0.15,neither_option
2025-09-22T13:26:00Z,2025-09-22T13:55:00Z,0.5,0.48333333333333334,neither_option
2025-09-22T13:55:00Z,2025-09-22T14:09:00Z,1.0,0.23333333333333334,both_options
2025-09-22T14:09:00Z,2025-09-22T14:26:00Z,1.25,0.2833333333333333,both_options
2025-09-22T14:26:00Z,2025-09-22T14:46:00Z,0.75,0.3333333333333333,lower_only
2025-09-22T14:46:00Z,2025-09-22T14:55:00Z,1.0,0.15,both_options
