event_id,event_start_utc,event_end_utc,duration_hours,duration_minutes,interval_count,start_year,duration_group
211,2022-10-07T04:13:00Z,2022-10-07T05:55:00Z,1.7,102.0,2,2022,1-2 hours
212,2022-10-07T07:11:00Z,2022-10-07T07:18:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
213,2022-10-08T04:55:00Z,2022-10-08T05:10:00Z,0.25,15.0,1,2022,Under 30 min
214,2022-10-08T09:13:00Z,2022-10-08T09:48:00Z,0.5833333333333334,35.0,1,2022,30-59 min
215,2022-10-08T11:55:00Z,2022-10-08T12:25:00Z,0.5,30.0,1,2022,30-59 min
216,2022-10-08T12:36:00Z,2022-10-08T12:55:00Z,0.3166666666666666,18.999999999999996,1,2022,Under 30 min
217,2022-10-08T13:28:00Z,2022-10-08T13:55:00Z,0.45,27.0,1,2022,Under 30 min
218,2022-10-08T14:24:00Z,2022-10-08T14:50:00Z,0.4333333333333333,25.999999999999996,1,2022,Under 30 min
219,2022-10-08T14:55:00Z,2022-10-08T15:55:00Z,1.0,60.0,1,2022,1-2 hours
220,2022-10-08T19:48:00Z,2022-10-08T20:21:00Z,0.5499999999999999,32.99999999999999,2,2022,30-59 min
221,2022-10-09T06:05:00Z,2022-10-09T06:17:00Z,0.2,12.0,1,2022,Under 30 min
222,2022-10-10T04:34:00Z,2022-10-10T04:47:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
223,2022-10-10T10:19:00Z,2022-10-10T10:31:00Z,0.2,12.0,1,2022,Under 30 min
224,2022-10-11T00:55:00Z,2022-10-11T01:08:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
225,2022-10-11T14:28:00Z,2022-10-11T14:37:00Z,0.15,9.0,1,2022,Under 30 min
226,2022-10-14T13:21:00Z,2022-10-14T13:31:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
227,2022-10-14T13:45:00Z,2022-10-14T13:55:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
228,2022-10-14T14:27:00Z,2022-10-14T14:39:00Z,0.2,12.0,1,2022,Under 30 min
229,2022-10-14T15:02:00Z,2022-10-14T15:07:00Z,0.0833333333333333,4.999999999999998,1,2022,Under 30 min
230,2022-10-14T15:29:00Z,2022-10-14T15:51:00Z,0.3666666666666666,21.999999999999996,1,2022,Under 30 min
231,2022-10-18T13:59:00Z,2022-10-18T14:12:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
232,2022-10-19T19:09:00Z,2022-10-19T19:17:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
233,2022-10-20T09:28:00Z,2022-10-20T09:51:00Z,0.3833333333333333,23.0,1,2022,Under 30 min
234,2022-10-20T13:58:00Z,2022-10-20T14:10:00Z,0.2,12.0,1,2022,Under 30 min
235,2022-10-20T18:19:00Z,2022-10-20T18:33:00Z,0.2333333333333333,13.999999999999998,1,2022,Under 30 min
236,2022-10-20T19:44:00Z,2022-10-20T19:53:00Z,0.15,9.0,1,2022,Under 30 min
237,2022-10-21T04:17:00Z,2022-10-21T04:24:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
238,2022-10-21T04:43:00Z,2022-10-21T04:55:00Z,0.2,12.0,1,2022,Under 30 min
239,2022-10-25T23:02:00Z,2022-10-25T23:12:00Z,0.1666666666666666,9.999999999999996,2,2022,Under 30 min
240,2022-10-29T04:42:00Z,2022-10-29T04:53:00Z,0.1833333333333333,10.999999999999998,1,2022,Under 30 min
